,event,time_scal
38434,22,0.08363657407407407
38435,23,0.08384490740740741
38436,22,0.08386111111111111
38437,23,0.08502546296296297
38438,22,0.08508912037037036
38439,23,0.08511805555555556
38440,22,0.085125
38441,23,0.08517013888888889
38442,22,0.0851724537037037
38443,23,0.08519675925925926
38444,22,0.0852037037037037
38445,23,0.08627777777777777
38446,22,0.08630787037037037
38447,23,0.08633796296296296
38448,22,0.08655902777777778
38449,23,0.08658333333333333
38450,22,0.08661226851851851
38451,23,0.0866724537037037
38452,22,0.08668055555555555
38453,23,0.08676736111111111
2374,7,0.08681018518518518
2375,6,0.08682175925925927
